feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
-0.49693202511797824,-0.33912227927003874,0.22914551727222182,-0.18256897437954112,-1.0411025087047472,0.42154608353656126,-1.0151792135118871,0.7676658444682145,-1.6338187824771577,-0.4539811363745567,-0.12373268009975662,0.12313375065726179,0.9778319991285428,0.37006111526895535,0.2668183962954019,0.15330558460110144,-0.32011851784538964,-1.1792730235085822,0.45780560992578473,0.35600628944411306,0
0.012499321907250335,1.0074439731951985,0.14009566261902004,2.8684030556667683,-2.123506523710626,-1.2804555710024668,-1.3233883548860101,1.4206311543150711,-2.72552532691236,-1.3259201047106692,0.1847104747810833,-0.05478323134806695,1.8526327764148105,-1.2549226680022925,0.18947982122108065,0.2774783421701847,-0.19938561684661632,-1.7638534372918269,0.937915537510655,0.45936344133172274,0
-0.7202120210067899,-1.2444864498888657,-0.47229096665598674,-1.125654967800585,-0.7296703923558974,1.0108397350203135,0.7334837224118937,0.25733532491495326,0.028565571933265636,-1.0915801622825938,-0.7075522852941063,-0.5053045984997319,0.4110759752573542,0.4498272137265099,3.529055187570484,0.039349813262127546,0.6526970105470431,0.41394755345709733,-0.5387903045767108,-0.26636053018151556,0
-0.6973642279161708,-0.08269774501839869,-0.5129110228941799,1.1381503309676184,2.2975003083414633,-2.072355181695998,2.256808605908069,-1.6972897472252513,3.618918322632065,0.9930037940016733,0.3590550934803667,-0.27849284906040145,-2.1610098263252735,1.1361913746425423,0.1540318416835874,-0.33909239056391494,0.7164605624521273,2.6165923861500495,1.3342291941726905,-0.791529319495562,1
-0.20233890687008754,-1.5530352778398206,-0.09079293090523646,-0.18324524320928193,0.6640066001907508,-0.3266137806612126,0.5210909070320509,-0.4650608059221111,0.939385889954419,0.3571890520161579,-0.08378309988906465,-0.026790485922411154,-0.5996665625559219,-1.4035586295636626,1.9853803952602933,-0.09182115549112803,0.12745942274075636,0.6436371911033504,2.254038108921119,-0.1819384065467732,1
-0.35976864578908574,0.1600182258527877,0.13162867041548654,-1.3260476860820383,-2.050320628835917,-0.15589817793666752,-1.2694706675809466,1.3700558324339958,-2.624843469683299,-1.2846692184011541,1.1173988159024608,-0.05629642789846797,1.7872057147591813,0.501782736167545,-0.5482872964906009,0.2675236468566966,-0.18747144852094785,-1.6959311652094384,1.4484992298929262,0.4405657668014138,0
-1.364470853617281,0.2496094582097118,-0.34111272925402886,-0.9282658386559959,1.3865911531343786,-0.386022797870698,1.4340887116230623,-1.038348193634466,2.242620892210979,0.5607327109222858,-0.18428900183271194,-0.19757750867884305,-1.3178920116225397,-2.440704014775084,-0.9157550411335605,-0.20804530297598992,0.4761348865319996,1.641026938629531,-0.20583985992134396,-0.5034296418971604,1
0.17528677893392386,1.6957228778108653,0.22294920307098884,-1.3367254388759306,-0.6365245370389123,0.018819049740598424,-0.8098362555279283,0.5060920048635243,-1.1525489088551566,-0.17631670970033048,0.1566937282465246,0.1527294641202959,0.6337430381805038,1.8972886947731116,-1.1716543473175618,0.10264462949483112,-0.31053300833163094,-0.8833877421923136,1.0235306441853447,0.28519248510933554,0
-0.3652409774898465,1.689188933651679,1.3154905444829592,-1.671169772494065,2.0670070341319167,-1.2324312391640002,-2.0266366775759543,-0.7389188417464964,-0.03935679860205007,3.0648341613432217,1.2239487531460047,1.410473520630745,-1.1742065003283428,1.669922781404639,0.9524619705361694,-0.11388154354952192,-1.817897093737236,-1.1286992318100342,-0.19762046779596562,0.7362758138217129,1
-0.6368452142703895,-1.7794389254234309,0.09910672676040827,0.7410169513364492,-0.2501651498143125,0.830498133985952,-0.34449899144364116,0.20399610596285173,-0.474267575380196,-0.05526210326846744,-0.766352609265016,0.07076001640633582,0.25404826197911623,-0.5330040818263343,-0.9057972133711476,0.0415767276214461,-0.13795907607421384,-0.3696948101937607,-0.07878840008029991,0.1214461077592027,1
-1.917348886010299,0.6989530717174212,-1.0333635183333783,-1.471126405373518,-1.2161917432808638,-0.8538230875043771,1.784576890048764,0.3197423510689418,0.5041046896605725,-2.1202272599039915,-0.11765493160216407,-1.0723313122367524,0.5784984382766851,-0.6290378612036109,-0.6431833420270304,0.03910083179132049,1.429027254256302,1.1724322154909443,0.015027750287097009,-0.6446106436050237,0
2.0243096232868525,-0.42924442029866183,0.15352113796490996,-1.3631740045928105,-1.774299626678388,-1.423957152450145,-1.1890122370480642,1.2031830047797574,-2.344937224310908,-1.0633153982568015,-1.5981243518837476,-0.01168896314559689,1.5637715137932289,0.5885532697707198,-0.2666523292344148,0.23577089073837912,-0.2171285560733146,-1.5452596949802888,0.46217266608194285,0.4135438857291874,0
0.9338104260749966,-0.051509193753927957,-0.3519021445994025,0.5032323845324963,1.4046186823617355,-0.5908183480914292,1.4672420524463152,-1.0546663844609547,2.2835618910004465,0.5602576955338807,-0.115188328776479,-0.20608624480788273,-1.337779954025606,0.3753596961444733,1.2450410082232566,-0.21143388623263143,0.4911312986682713,1.6748171931912628,-1.1830855152497652,-0.5151544775814114,1
-1.2060223714081189,0.36022603707742873,-0.5810046459326054,-0.8859707338977769,-1.3015151441715245,2.002427467644797,0.7114506479459664,0.5749530848049021,-0.43383548656008325,-1.6275930438689044,-1.0006293724832407,-0.6569448138708562,0.8465193961290651,0.5413212940082783,-0.3075714171157992,0.09831631291666211,0.8019402343462053,0.22597586468707873,-0.8550954744092049,-0.26202161530434265,0
-0.9935895155940362,0.04128745558743938,0.3741079571618993,0.13592456721834797,3.2048017441282326,0.20084509311570958,0.6603828635905034,-1.884327130772097,3.0275280896593832,2.7166214124695105,0.3344385148485215,0.630022430457119,-2.5422660433274498,1.0371588986582432,0.1007910726448063,-0.3557692909700181,-0.510525736309341,1.514360919827616,1.478071898356444,-0.21599545827022643,1
-1.9701038177118355,-1.8665399513606162,0.21016709431622985,0.8925973382993092,-0.9817030263711461,1.4196030045136372,-0.9437775284080624,0.7212483504826542,-1.529652466350195,-0.4352950963846455,-0.684629825760004,0.11058895166480166,0.9194837110877315,1.0075136898369221,-0.6004235657387051,0.1439235086329288,-0.2936716989002998,-1.1004172513188588,0.7906255991627686,0.33088164414548665,0
-1.194522939766035,-0.4611697320346189,-0.0124345747074197,0.28580328679473294,0.22622284116672953,0.8458028725629282,0.13529862227367517,-0.15023921911425928,0.28573964092318976,0.1442968727014002,-1.3944950688592617,0.008163950510477531,-0.19628686030137424,0.7565646749131401,0.5140625524247758,-0.02929257709184144,0.017790190372354645,0.18302729380717583,1.0538915522958832,-0.046907451167314304,1
-0.7596730177525534,0.30613455310275534,-0.07010613468386126,0.6636463470328414,-0.9125762202811044,1.3111622966036165,-0.271203156113093,0.5527209878652687,-0.9296392399142243,-0.7290571189194275,-1.1918747041912499,-0.14535446301666186,0.7397001414859443,-0.23105953684089858,0.8640699821389469,0.10522516927365198,0.09490001577777976,-0.5026053779817627,1.9435288811221971,0.09119317811026564,0
1.4521176991825604,0.7918593103880676,-0.20108388178107042,0.014149264965758293,-1.4125148941689463,-0.8963326585920618,-0.20842254058620235,0.8144630366955942,-1.2672588529066864,-1.2415816398414283,0.8524686434329506,-0.3115168530692214,1.1048177909042214,-0.5706404302001128,0.21930233720043607,0.1529106138651983,0.2751741590973165,-0.5965102910169137,-1.2291835978004162,0.06569638608414423,1
0.8814075289235711,0.2314459225255723,0.2209689005331439,0.7211353625455816,-1.6659095702215798,-0.8783230771797389,-1.2917826531019712,1.1637550462988415,-2.344156058312524,-0.9044758691015609,-0.21566763754763232,0.06083961133270568,1.501533487025159,0.6464895377257707,-0.3780078990182172,0.2296340835324938,-0.3103297305615092,-1.6014397036553683,-0.8729610904537004,0.4509023470277924,0
-0.48083378951197936,-0.9849931258170151,0.33839725777090646,0.696167997159289,0.04839345565829056,0.02263085267686914,-0.7497425267320788,0.11912325389270058,-0.5713402658109987,0.4476448103668902,-0.07906734186455629,0.3205550867133188,0.10580074831724944,0.1986800095474069,-1.4055630538562867,0.03043010476668519,-0.46882957318934704,-0.6293142569123479,-0.5791241096357465,0.2679630140285344,0
-0.3828171896129687,-0.856498237409199,0.2218587873963233,-0.12372894627483615,-0.5869700123450625,-0.9938626748348534,-0.7839281478609479,0.4739062603754847,-1.0929861417381672,-0.1427121782439664,-1.2644984069549656,0.1560446392807697,0.5914538458644775,0.0976703767483354,0.4201915428949916,0.09640378438761113,-0.308899592114644,-0.8464967223829097,-1.7931064525345768,0.2762487153573062,0
-0.6074722876203072,0.15712791899094083,0.0926495472859974,-0.40436199269002276,0.9642292694174067,0.2952799406208684,0.24414336586013619,-0.5757674059408949,0.9478115359804147,0.7930220372474108,-0.6668487169515637,0.17094528742232426,-0.7735189325696564,0.17618982250269238,-0.7764991404930003,-0.10918242938550839,-0.12601304673533703,0.49464617937974004,0.1979166673420755,-0.0812140094209691,1
0.6938234538591022,1.4678504449973098,-0.5229908235475479,1.1665283362210033,-0.9326533339152075,-1.0259648174807778,0.7533133324183808,0.36470623491226417,-0.11311070923548557,-1.296643582712518,2.598822900074582,-0.5704516983539568,0.5603937619135536,-0.030263057596985755,0.6072890151016929,0.058977599222429906,0.7224555303434682,0.37096156326993984,-1.7240618108680354,-0.2746918502408181,0
0.12390681652107108,2.5303696686416894,-0.23013949445655826,0.6149612320467747,1.2040470153973544,0.48473464796892385,1.094453079808394,-0.8723492048789147,1.8248664852572374,0.5676459606432169,-0.23078615210272213,-0.1098103798772509,-1.1157637598032646,-0.22789255876583409,-0.3017984933962528,-0.17354780958375915,0.32189819083070975,1.2954982398122008,-0.7969866688138775,-0.38330271559239787,1
1.7443111147431112,1.5920248985760834,-0.2570684298126946,0.6635978685607627,0.8811442729742001,-0.10381248440296688,1.0033382543586962,-0.6777178611807885,1.4998628533415126,0.3070848407102256,-1.443200793785794,-0.16322643659848124,-0.8549507628865523,-0.5877379693198984,-1.1804604852320821,-0.13654371543137106,0.35841908081309354,1.1218188440659846,0.6381869988485734,-0.35276557187537233,1
1.804348109786743,0.42588720619303577,0.2509847584307902,-0.19090379172729868,-0.6653597477124392,0.18970616761039566,-0.8874726582067207,0.5369731658771539,-1.2380210363621134,-0.1623863155129868,-0.6414869090443096,0.17641397085138957,0.6702243323762466,0.01914777741575206,-0.6619821777966091,0.10922434644582049,-0.3494557035821657,-0.9585598806106267,0.487872284871074,0.31273149560407865,0
0.24690606341661173,0.2521948542342867,-0.3534701613012518,-1.1251978277377233,1.3925216537085734,1.1433615302058282,1.4651052478316782,-1.0476228326980936,2.2724230912130587,0.5498128838115803,-2.2029133532057186,-0.20861008178849383,-1.3282513213108673,-1.970308581351401,0.18485865406036467,-0.21010775187632774,0.4932743862127013,1.6694065364606288,-0.22056594026731396,-0.5144662332446964,1
0.7851850823103762,0.7690316554422755,-0.9616021151250471,-1.7776809623702012,-0.7680893211834914,-0.6308455507908564,1.8324993603777489,0.06489910728037343,0.8913465250346346,-1.7166116728823626,-0.005106632027225022,-0.9660563731955528,0.23146269706009115,-0.52738906163962,-0.29786680495686124,-0.008550570398067944,1.3306868331846058,1.346046263973232,0.39876376442481426,-0.6589555258979655,0
0.4131474759526224,-0.1383352820163779,-0.5792768752854017,-0.23320849820639397,1.9443698836360197,0.27751585888189023,2.2414492275303983,-1.5008111425035744,3.331948405382394,0.6629390056304958,3.157771283044298,-0.3714171564105453,-1.8917783371594123,-0.3774234011303297,0.320187854921873,-0.3025962698690241,0.8075582956095767,2.4990093590149454,0.9067872729323987,-0.7882239630597215,1
-1.307369782230964,-0.4235985817281771,0.6054731114949277,-1.5978721344948377,-0.9950205485392676,-0.9846547848472624,-1.8526148296236231,0.9050903476488312,-2.278182072528838,0.038385439569884106,-0.9741218462163683,0.4789426358985441,1.1020196575314767,-1.3656174041901494,-0.7925234471152126,0.18810247197897273,-0.8415174454935458,-1.884551307284051,0.7034279167873088,0.6552622332462372,1
1.2005316584738726,0.7751554940347831,0.5788820898043777,0.14035986984804696,2.6103337163068816,-0.7330329955239894,-0.08808184094672622,-1.413201288440905,1.9575177933380847,2.5477452718130023,0.23402445435314795,0.76944107873701,-1.9518882747140531,0.5530400858523584,1.8180619225578247,-0.26027720494494333,-0.79576801789506,0.6960913319551477,-0.24852861807444937,0.047546255902057445,0
0.9210258397309934,-1.6522426773534897,-0.09649747296689683,-0.47971889676613605,0.26924787621409607,-0.22072875695836655,0.34755980107656226,-0.21504690609941937,0.491586982097913,0.07190439312773415,0.5446245744993387,-0.0666518383047408,-0.2690205902002949,0.9669566453448166,-1.3326784410252037,-0.04365406144927719,0.1343902920209031,0.37796390067421753,0.4494335159472622,-0.12242114273555528,1
0.019599616577628293,1.1196877785533812,-1.2380158840985922,-0.8024300398648369,-1.6562227372241345,-0.3686193657856996,2.043879079734852,0.5104834748935031,0.372671551089187,-2.6805469943366296,-0.33931118713815905,-1.3021221834503105,0.8611374573687213,0.28305316225865373,0.8070464166066873,0.07145631642556316,1.711547153778447,1.2649432484910834,-0.041337204809170254,-0.7398978225284784,0
-0.38502181171286365,-2.7475048427252347,0.24028091133025442,0.38298898474092846,-1.3168334422230057,-0.6068651778571754,-1.1709081889648392,0.9490012932159247,-1.9746359450855409,-0.6347699260528302,-0.5262478565174211,0.10942497341985791,1.2153333861118192,-0.4997301761516306,0.45768658605355206,0.18857615837233213,-0.3362305205669004,-1.3944751983105952,1.3883377782084478,0.4099021913064458,0
-0.12887737868875357,-1.572989257072861,-0.8012110492711843,-0.5090938053115694,-1.8069333466532713,1.4469441463869799,0.9753643211025785,0.8006268102326928,-0.6123497414477767,-2.2530194649707567,0.9942988266876233,-0.9069943866191519,1.177595508975396,-1.0525471918701104,-0.6608342358101458,0.13707823461448515,1.1058534254435592,0.30311491350281944,0.25473113738020947,-0.3593584353395503,0
0.6353291952162062,-0.9282199673480178,-0.45728036330935296,-0.11766730219285336,-0.9711318355443985,-1.1179276080367397,0.5851021627813513,0.41846581968277907,-0.2796455606842166,-1.2434726418898339,0.35533819559013685,-0.51239346272538,0.6213382299874023,1.2434282781029249,1.5391972001749075,0.07080261546389129,0.6312993579063911,0.2151840697123215,-1.809267714588258,-0.21487634809436762,0
-1.6610834155671725,0.7547332980678092,1.0590600794080238,0.5032520647495048,1.912628577835879,0.6813623265753054,-1.5141232808454532,-0.7538858886348687,0.25691668202943757,2.6426321918141835,0.4730382821602152,1.1572678430783547,-1.1550529339454991,0.1994239859867671,-1.1536922813398585,-0.12239564661199068,-1.4629182661017048,-0.7343686345835493,-0.645572072035395,0.5523519337314563,1
1.25228366195664,0.7978507013821389,0.20633440907079037,0.1612995426626951,1.1586539067255721,-0.23492427152097461,0.07646492932934779,-0.6497287191789982,0.9627492216236077,1.0690202530402373,0.6458904202758925,0.2942200343254363,-0.888321489596004,-1.8734413039546167,-0.8935150925192802,-0.12097572687287032,-0.28307696080863465,0.4081803081325103,-1.0990447515548727,-0.020152173939717424,1
-0.9702713259082388,0.1501356539562031,0.3001877380790446,-1.3528658889640388,-0.6638599972813359,-0.21519632356018042,-0.9991017824896424,0.5578357304282706,-1.3275228841751736,-0.10120220392176996,1.031380525277331,0.22253841462465068,0.6902798888395766,0.7124817644338045,1.1433981071495527,0.11433305811321554,-0.41763721609788057,-1.0539452055431024,0.38818579565473343,0.3525933030179737,1
-1.876552706041874,-0.6067002947652967,0.3837177934874082,0.6197114459661363,0.251617955025228,0.8484308822052846,-0.7571761736279676,0.009212025815028951,-0.4194079433690759,0.6463049259345373,1.2000789564268612,0.38069490976874704,-0.046051898243235884,0.21128369227947272,-2.246889333984605,0.01019367637973175,-0.5311328634407835,-0.5756154635711167,-0.49190244750620515,0.27187035858778646,0
0.4086073077017676,-0.5312142946075985,0.07017285772737313,-0.3078084711388841,-4.444491000732856,1.1797252083607102,-2.260596954729688,2.8744520303442047,-5.290890158591235,-3.0477121431560072,-1.1022921498364233,-0.32315763901933864,3.7809004217721442,0.48387665118803974,0.1941076309533577,0.5567621852101745,-0.10821628344331621,-3.2545698787618766,0.681359510442948,0.7796393653550213,0
-0.5555467794868666,-0.2885486958757048,0.12672732241604007,0.20438903160297678,-1.549084399085856,-1.371673697230466,-1.0214054653509599,1.0472199304715486,-2.0337394298389486,-0.9372761158597849,1.7349365758368085,-0.01703567438240207,1.3621126413275413,-0.7837535211244283,-0.7094410024275466,0.20505783068931044,-0.17944189714741027,-1.3347951587163482,-0.8567720938267928,0.3550959325869214,0
-0.6947131310890582,0.39241596717876703,0.12377840331525114,-0.409282438113104,-2.7471039186784223,1.0602099074988798,-1.5808338053951378,1.812336023850616,-3.419361766681953,-1.785509979005949,-0.025574312191994436,-0.12458115729389566,2.371785900744133,-0.5089636257074988,2.7596600389110777,0.3527814613393875,-0.17831258649043893,-2.169216205069617,-1.7690759048891183,0.547427393206803,0
-1.6885051880685,-0.5694497744921104,0.7199317594734987,-1.1200474224698722,1.2390859357282038,-0.8220760118279274,-1.0581452076855058,-0.47339889016611225,0.10371517891010908,1.7533500187045443,-1.0642200068173489,0.7813485417153732,-0.7336371099190967,-0.12402138738999703,-1.2192844665221938,-0.07565386460147996,-0.994618758136768,-0.5420541791451927,-0.009844808650383004,0.38540949662717755,1
-0.8476272124968842,1.1971785314619128,-0.059123264016371684,0.8185946183432132,0.23144193715187,-0.5973810610451429,0.24436243836809668,-0.174285001910964,0.37838057031499256,0.09092219558333549,1.000820497768414,-0.03502253341393572,-0.2209226111913791,-0.7710421571412046,0.11041804694611956,-0.034961018583838016,0.08250399869238555,0.27819673969272357,-0.7816720723468876,-0.08581198031937683,1
